,Unnamed: 0,State,Year,Pop,X.1,X,Management,Specialisation,Seats,censuscode,ST_CEN_CD,UG_PG,st_new,Seats2
3150,3151,WEST BENGAL,2018.0,97694960.0,5644.0,5644.0,Private,Hepatology,0.0,339.0,36.0,PG,West Bengal,0.0
3151,3152,WEST BENGAL,2018.0,97694960.0,5673.0,5673.0,Public,Hepatology,2.0,339.0,36.0,PG,West Bengal,0.0204718851412601
3152,3153,WEST BENGAL,2018.0,97694960.0,5729.0,5729.0,Both,Hepatology,2.0,339.0,36.0,PG,West Bengal,0.0204718851412601
3153,3154,MADHYA PRADESH,2018.0,82342793.0,52.0,52.0,Private,All,361.0,465.0,20.0,PG,Madhya Pradesh,4.3841116732584
3154,3155,MADHYA PRADESH,2018.0,82342793.0,80.0,80.0,Public,All,539.0,465.0,20.0,PG,Madhya Pradesh,6.54580662572376
3155,3156,MADHYA PRADESH,2018.0,82342793.0,134.0,134.0,Both,All,900.0,465.0,20.0,PG,Madhya Pradesh,10.929918298982198
3156,3157,MADHYA PRADESH,2018.0,82342793.0,207.0,207.0,Private,Anaesthesia,27.0,465.0,20.0,PG,Madhya Pradesh,0.327897548969465
3157,3158,MADHYA PRADESH,2018.0,82342793.0,235.0,235.0,Public,Anaesthesia,54.0,465.0,20.0,PG,Madhya Pradesh,0.65579509793893
3158,3159,MADHYA PRADESH,2018.0,82342793.0,289.0,289.0,Both,Anaesthesia,81.0,465.0,20.0,PG,Madhya Pradesh,0.9836926469083941
3159,3160,MADHYA PRADESH,2018.0,82342793.0,362.0,362.0,Private,Cardiology,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3160,3161,MADHYA PRADESH,2018.0,82342793.0,390.0,390.0,Public,Cardiology,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3161,3162,MADHYA PRADESH,2018.0,82342793.0,444.0,444.0,Both,Cardiology,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3162,3163,MADHYA PRADESH,2018.0,82342793.0,517.0,517.0,Private,Neurology,4.0,465.0,20.0,PG,Madhya Pradesh,0.0485774146621429
3163,3164,MADHYA PRADESH,2018.0,82342793.0,545.0,545.0,Public,Neurology,8.0,465.0,20.0,PG,Madhya Pradesh,0.0971548293242858
3164,3165,MADHYA PRADESH,2018.0,82342793.0,599.0,599.0,Both,Neurology,12.0,465.0,20.0,PG,Madhya Pradesh,0.145732243986429
3165,3166,MADHYA PRADESH,2018.0,82342793.0,672.0,672.0,Private,Oncology,4.0,465.0,20.0,PG,Madhya Pradesh,0.0485774146621429
3166,3167,MADHYA PRADESH,2018.0,82342793.0,700.0,700.0,Public,Oncology,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3167,3168,MADHYA PRADESH,2018.0,82342793.0,754.0,754.0,Both,Oncology,4.0,465.0,20.0,PG,Madhya Pradesh,0.0485774146621429
3168,3169,MADHYA PRADESH,2018.0,82342793.0,827.0,827.0,Private,Psychiatry,7.0,465.0,20.0,PG,Madhya Pradesh,0.0850104756587501
3169,3170,MADHYA PRADESH,2018.0,82342793.0,855.0,855.0,Public,Psychiatry,8.0,465.0,20.0,PG,Madhya Pradesh,0.0971548293242858
3170,3171,MADHYA PRADESH,2018.0,82342793.0,909.0,909.0,Both,Psychiatry,15.0,465.0,20.0,PG,Madhya Pradesh,0.18216530498303599
3171,3172,MADHYA PRADESH,2018.0,82342793.0,982.0,982.0,Private,Forensic,6.0,465.0,20.0,PG,Madhya Pradesh,0.0728661219932144
3172,3173,MADHYA PRADESH,2018.0,82342793.0,1010.0,1010.0,Public,Forensic,5.0,465.0,20.0,PG,Madhya Pradesh,0.0607217683276787
3173,3174,MADHYA PRADESH,2018.0,82342793.0,1064.0,1064.0,Both,Forensic,11.0,465.0,20.0,PG,Madhya Pradesh,0.133587890320893
3174,3175,MADHYA PRADESH,2018.0,82342793.0,1137.0,1137.0,Private,Haematology,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3175,3176,MADHYA PRADESH,2018.0,82342793.0,1165.0,1165.0,Public,Haematology,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3176,3177,MADHYA PRADESH,2018.0,82342793.0,1219.0,1219.0,Both,Haematology,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3177,3178,MADHYA PRADESH,2018.0,82342793.0,1292.0,1292.0,Private,Gynaecology,24.0,465.0,20.0,PG,Madhya Pradesh,0.291464487972858
3178,3179,MADHYA PRADESH,2018.0,82342793.0,1320.0,1320.0,Public,Gynaecology,55.0,465.0,20.0,PG,Madhya Pradesh,0.667939451604465
3179,3180,MADHYA PRADESH,2018.0,82342793.0,1374.0,1374.0,Both,Gynaecology,79.0,465.0,20.0,PG,Madhya Pradesh,0.9594039395773231
3180,3181,MADHYA PRADESH,2018.0,82342793.0,1447.0,1447.0,Private,Endocrinology,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3181,3182,MADHYA PRADESH,2018.0,82342793.0,1475.0,1475.0,Public,Endocrinology,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3182,3183,MADHYA PRADESH,2018.0,82342793.0,1529.0,1529.0,Both,Endocrinology,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3183,3184,MADHYA PRADESH,2018.0,82342793.0,1602.0,1602.0,Private,Ophthalmology,9.0,465.0,20.0,PG,Madhya Pradesh,0.109299182989822
3184,3185,MADHYA PRADESH,2018.0,82342793.0,1630.0,1630.0,Public,Ophthalmology,39.0,465.0,20.0,PG,Madhya Pradesh,0.47362979295589397
3185,3186,MADHYA PRADESH,2018.0,82342793.0,1684.0,1684.0,Both,Ophthalmology,48.0,465.0,20.0,PG,Madhya Pradesh,0.5829289759457149
3186,3187,MADHYA PRADESH,2018.0,82342793.0,1757.0,1757.0,Private,Pulmonology,10.0,465.0,20.0,PG,Madhya Pradesh,0.121443536655357
3187,3188,MADHYA PRADESH,2018.0,82342793.0,1785.0,1785.0,Public,Pulmonology,2.0,465.0,20.0,PG,Madhya Pradesh,0.0242887073310715
3188,3189,MADHYA PRADESH,2018.0,82342793.0,1839.0,1839.0,Both,Pulmonology,12.0,465.0,20.0,PG,Madhya Pradesh,0.145732243986429
3189,3190,MADHYA PRADESH,2018.0,82342793.0,1912.0,1912.0,Private,Physiology,13.0,465.0,20.0,PG,Madhya Pradesh,0.15787659765196502
3190,3191,MADHYA PRADESH,2018.0,82342793.0,1940.0,1940.0,Public,Physiology,6.0,465.0,20.0,PG,Madhya Pradesh,0.0728661219932144
3191,3192,MADHYA PRADESH,2018.0,82342793.0,1994.0,1994.0,Both,Physiology,19.0,465.0,20.0,PG,Madhya Pradesh,0.23074271964517898
3192,3193,MADHYA PRADESH,2018.0,82342793.0,2067.0,2067.0,Private,Thoracic,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3193,3194,MADHYA PRADESH,2018.0,82342793.0,2095.0,2095.0,Public,Thoracic,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3194,3195,MADHYA PRADESH,2018.0,82342793.0,2149.0,2149.0,Both,Thoracic,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3195,3196,MADHYA PRADESH,2018.0,82342793.0,2222.0,2222.0,Private,Pharmacology,12.0,465.0,20.0,PG,Madhya Pradesh,0.145732243986429
3196,3197,MADHYA PRADESH,2018.0,82342793.0,2250.0,2250.0,Public,Pharmacology,6.0,465.0,20.0,PG,Madhya Pradesh,0.0728661219932144
3197,3198,MADHYA PRADESH,2018.0,82342793.0,2304.0,2304.0,Both,Pharmacology,18.0,465.0,20.0,PG,Madhya Pradesh,0.21859836597964302
3198,3199,MADHYA PRADESH,2018.0,82342793.0,2377.0,2377.0,Private,Dermatology,11.0,465.0,20.0,PG,Madhya Pradesh,0.133587890320893
3199,3200,MADHYA PRADESH,2018.0,82342793.0,2405.0,2405.0,Public,Dermatology,4.0,465.0,20.0,PG,Madhya Pradesh,0.0485774146621429
3200,3201,MADHYA PRADESH,2018.0,82342793.0,2459.0,2459.0,Both,Dermatology,15.0,465.0,20.0,PG,Madhya Pradesh,0.18216530498303599
3201,3202,MADHYA PRADESH,2018.0,82342793.0,2532.0,2532.0,Private,Radiology,22.0,465.0,20.0,PG,Madhya Pradesh,0.267175780641786
3202,3203,MADHYA PRADESH,2018.0,82342793.0,2560.0,2560.0,Public,Radiology,28.0,465.0,20.0,PG,Madhya Pradesh,0.34004190263499995
3203,3204,MADHYA PRADESH,2018.0,82342793.0,2614.0,2614.0,Both,Radiology,50.0,465.0,20.0,PG,Madhya Pradesh,0.6072176832767869
3204,3205,MADHYA PRADESH,2018.0,82342793.0,2687.0,2687.0,Private,Microbiology,14.0,465.0,20.0,PG,Madhya Pradesh,0.17002095131749997
3205,3206,MADHYA PRADESH,2018.0,82342793.0,2715.0,2715.0,Public,Microbiology,4.0,465.0,20.0,PG,Madhya Pradesh,0.0485774146621429
3206,3207,MADHYA PRADESH,2018.0,82342793.0,2769.0,2769.0,Both,Microbiology,18.0,465.0,20.0,PG,Madhya Pradesh,0.21859836597964302
3207,3208,MADHYA PRADESH,2018.0,82342793.0,2842.0,2842.0,Private,Orthopaedics,18.0,465.0,20.0,PG,Madhya Pradesh,0.21859836597964302
3208,3209,MADHYA PRADESH,2018.0,82342793.0,2870.0,2870.0,Public,Orthopaedics,45.0,465.0,20.0,PG,Madhya Pradesh,0.546495914949108
3209,3210,MADHYA PRADESH,2018.0,82342793.0,2924.0,2924.0,Both,Orthopaedics,63.0,465.0,20.0,PG,Madhya Pradesh,0.765094280928751
3210,3211,MADHYA PRADESH,2018.0,82342793.0,2997.0,2997.0,Private,Anatomy,13.0,465.0,20.0,PG,Madhya Pradesh,0.15787659765196502
3211,3212,MADHYA PRADESH,2018.0,82342793.0,3025.0,3025.0,Public,Anatomy,12.0,465.0,20.0,PG,Madhya Pradesh,0.145732243986429
3212,3213,MADHYA PRADESH,2018.0,82342793.0,3079.0,3079.0,Both,Anatomy,25.0,465.0,20.0,PG,Madhya Pradesh,0.30360884163839297
3213,3214,MADHYA PRADESH,2018.0,82342793.0,3152.0,3152.0,Private,General,71.0,465.0,20.0,PG,Madhya Pradesh,0.862249110253037
3214,3215,MADHYA PRADESH,2018.0,82342793.0,3180.0,3180.0,Public,General,142.0,465.0,20.0,PG,Madhya Pradesh,1.72449822050607
3215,3216,MADHYA PRADESH,2018.0,82342793.0,3234.0,3234.0,Both,General,213.0,465.0,20.0,PG,Madhya Pradesh,2.58674733075911
3216,3217,MADHYA PRADESH,2018.0,82342793.0,3307.0,3307.0,Private,Paediatrics,17.0,465.0,20.0,PG,Madhya Pradesh,0.206454012314107
3217,3218,MADHYA PRADESH,2018.0,82342793.0,3335.0,3335.0,Public,Paediatrics,29.0,465.0,20.0,PG,Madhya Pradesh,0.352186256300536
3218,3219,MADHYA PRADESH,2018.0,82342793.0,3389.0,3389.0,Both,Paediatrics,46.0,465.0,20.0,PG,Madhya Pradesh,0.558640268614644
3219,3220,MADHYA PRADESH,2018.0,82342793.0,3462.0,3462.0,Private,Urology,1.0,465.0,20.0,PG,Madhya Pradesh,0.0121443536655357
3220,3221,MADHYA PRADESH,2018.0,82342793.0,3490.0,3490.0,Public,Urology,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3221,3222,MADHYA PRADESH,2018.0,82342793.0,3544.0,3544.0,Both,Urology,1.0,465.0,20.0,PG,Madhya Pradesh,0.0121443536655357
3222,3223,MADHYA PRADESH,2018.0,82342793.0,3617.0,3617.0,Private,Nephrology,1.0,465.0,20.0,PG,Madhya Pradesh,0.0121443536655357
3223,3224,MADHYA PRADESH,2018.0,82342793.0,3645.0,3645.0,Public,Nephrology,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3224,3225,MADHYA PRADESH,2018.0,82342793.0,3699.0,3699.0,Both,Nephrology,1.0,465.0,20.0,PG,Madhya Pradesh,0.0121443536655357
3225,3226,MADHYA PRADESH,2018.0,82342793.0,3772.0,3772.0,Private,Gastroenterology,2.0,465.0,20.0,PG,Madhya Pradesh,0.0242887073310715
3226,3227,MADHYA PRADESH,2018.0,82342793.0,3800.0,3800.0,Public,Gastroenterology,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3227,3228,MADHYA PRADESH,2018.0,82342793.0,3854.0,3854.0,Both,Gastroenterology,2.0,465.0,20.0,PG,Madhya Pradesh,0.0242887073310715
3228,3229,MADHYA PRADESH,2018.0,82342793.0,3927.0,3927.0,Private,Rehabilitation,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3229,3230,MADHYA PRADESH,2018.0,82342793.0,3955.0,3955.0,Public,Rehabilitation,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3230,3231,MADHYA PRADESH,2018.0,82342793.0,4009.0,4009.0,Both,Rehabilitation,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3231,3232,MADHYA PRADESH,2018.0,82342793.0,4082.0,4082.0,Private,Pathology,30.0,465.0,20.0,PG,Madhya Pradesh,0.36433060996607197
3232,3233,MADHYA PRADESH,2018.0,82342793.0,4110.0,4110.0,Public,Pathology,23.0,465.0,20.0,PG,Madhya Pradesh,0.279320134307322
3233,3234,MADHYA PRADESH,2018.0,82342793.0,4164.0,4164.0,Both,Pathology,53.0,465.0,20.0,PG,Madhya Pradesh,0.6436507442733941
3234,3235,MADHYA PRADESH,2018.0,82342793.0,4237.0,4237.0,Private,PlasticSurgery,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3235,3236,MADHYA PRADESH,2018.0,82342793.0,4265.0,4265.0,Public,PlasticSurgery,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3236,3237,MADHYA PRADESH,2018.0,82342793.0,4319.0,4319.0,Both,PlasticSurgery,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3237,3238,MADHYA PRADESH,2018.0,82342793.0,4392.0,4392.0,Private,ENT,8.0,465.0,20.0,PG,Madhya Pradesh,0.0971548293242858
3238,3239,MADHYA PRADESH,2018.0,82342793.0,4420.0,4420.0,Public,ENT,14.0,465.0,20.0,PG,Madhya Pradesh,0.17002095131749997
3239,3240,MADHYA PRADESH,2018.0,82342793.0,4474.0,4474.0,Both,ENT,22.0,465.0,20.0,PG,Madhya Pradesh,0.267175780641786
3240,3241,MADHYA PRADESH,2018.0,82342793.0,4547.0,4547.0,Private,Geriatrics,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3241,3242,MADHYA PRADESH,2018.0,82342793.0,4575.0,4575.0,Public,Geriatrics,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3242,3243,MADHYA PRADESH,2018.0,82342793.0,4629.0,4629.0,Both,Geriatrics,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3243,3244,MADHYA PRADESH,2018.0,82342793.0,4702.0,4702.0,Private,Immunology,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3244,3245,MADHYA PRADESH,2018.0,82342793.0,4730.0,4730.0,Public,Immunology,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3245,3246,MADHYA PRADESH,2018.0,82342793.0,4784.0,4784.0,Both,Immunology,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3246,3247,MADHYA PRADESH,2018.0,82342793.0,4857.0,4857.0,Private,Admin,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3247,3248,MADHYA PRADESH,2018.0,82342793.0,4885.0,4885.0,Public,Admin,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3248,3249,MADHYA PRADESH,2018.0,82342793.0,4939.0,4939.0,Both,Admin,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3249,3250,MADHYA PRADESH,2018.0,82342793.0,5012.0,5012.0,Private,PublicHealth,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3250,3251,MADHYA PRADESH,2018.0,82342793.0,5040.0,5040.0,Public,PublicHealth,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3251,3252,MADHYA PRADESH,2018.0,82342793.0,5094.0,5094.0,Both,PublicHealth,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3252,3253,MADHYA PRADESH,2018.0,82342793.0,5167.0,5167.0,Private,Sports,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3253,3254,MADHYA PRADESH,2018.0,82342793.0,5195.0,5195.0,Public,Sports,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3254,3255,MADHYA PRADESH,2018.0,82342793.0,5249.0,5249.0,Both,Sports,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3255,3256,MADHYA PRADESH,2018.0,82342793.0,5322.0,5322.0,Private,Education,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3256,3257,MADHYA PRADESH,2018.0,82342793.0,5350.0,5350.0,Public,Education,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3257,3258,MADHYA PRADESH,2018.0,82342793.0,5404.0,5404.0,Both,Education,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3258,3259,MADHYA PRADESH,2018.0,82342793.0,5477.0,5477.0,Private,Genetics,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3259,3260,MADHYA PRADESH,2018.0,82342793.0,5505.0,5505.0,Public,Genetics,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3260,3261,MADHYA PRADESH,2018.0,82342793.0,5559.0,5559.0,Both,Genetics,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3261,3262,MADHYA PRADESH,2018.0,82342793.0,5632.0,5632.0,Private,Hepatology,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3262,3263,MADHYA PRADESH,2018.0,82342793.0,5660.0,5660.0,Public,Hepatology,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3263,3264,MADHYA PRADESH,2018.0,82342793.0,5714.0,5714.0,Both,Hepatology,0.0,465.0,20.0,PG,Madhya Pradesh,0.0
3264,3265,TAMIL NADU,2018.0,76481545.0,59.0,59.0,Private,All,1190.0,616.0,31.0,PG,Tamil Nadu,15.559309111760198
3265,3266,TAMIL NADU,2018.0,76481545.0,88.0,88.0,Public,All,1909.0,616.0,31.0,PG,Tamil Nadu,24.9602698271851
3266,3267,TAMIL NADU,2018.0,76481545.0,144.0,144.0,Both,All,3099.0,616.0,31.0,PG,Tamil Nadu,40.5195789389453
3267,3268,TAMIL NADU,2018.0,76481545.0,214.0,214.0,Private,Anaesthesia,74.0,616.0,31.0,PG,Tamil Nadu,0.9675536758573591
3268,3269,TAMIL NADU,2018.0,76481545.0,243.0,243.0,Public,Anaesthesia,187.0,616.0,31.0,PG,Tamil Nadu,2.44503428899089
3269,3270,TAMIL NADU,2018.0,76481545.0,299.0,299.0,Both,Anaesthesia,261.0,616.0,31.0,PG,Tamil Nadu,3.41258796484825
3270,3271,TAMIL NADU,2018.0,76481545.0,369.0,369.0,Private,Cardiology,25.0,616.0,31.0,PG,Tamil Nadu,0.32687624184370195
3271,3272,TAMIL NADU,2018.0,76481545.0,398.0,398.0,Public,Cardiology,22.0,616.0,31.0,PG,Tamil Nadu,0.287651092822458
3272,3273,TAMIL NADU,2018.0,76481545.0,454.0,454.0,Both,Cardiology,47.0,616.0,31.0,PG,Tamil Nadu,0.61452733466616
3273,3274,TAMIL NADU,2018.0,76481545.0,524.0,524.0,Private,Neurology,24.0,616.0,31.0,PG,Tamil Nadu,0.313801192169954
3274,3275,TAMIL NADU,2018.0,76481545.0,553.0,553.0,Public,Neurology,35.0,616.0,31.0,PG,Tamil Nadu,0.45762673858118297
3275,3276,TAMIL NADU,2018.0,76481545.0,609.0,609.0,Both,Neurology,59.0,616.0,31.0,PG,Tamil Nadu,0.7714279307511371
3276,3277,TAMIL NADU,2018.0,76481545.0,679.0,679.0,Private,Oncology,13.0,616.0,31.0,PG,Tamil Nadu,0.169975645758725
3277,3278,TAMIL NADU,2018.0,76481545.0,708.0,708.0,Public,Oncology,10.0,616.0,31.0,PG,Tamil Nadu,0.13075049673748101
3278,3279,TAMIL NADU,2018.0,76481545.0,764.0,764.0,Both,Oncology,23.0,616.0,31.0,PG,Tamil Nadu,0.300726142496206
3279,3280,TAMIL NADU,2018.0,76481545.0,834.0,834.0,Private,Psychiatry,31.0,616.0,31.0,PG,Tamil Nadu,0.40532653988619105
3280,3281,TAMIL NADU,2018.0,76481545.0,863.0,863.0,Public,Psychiatry,52.0,616.0,31.0,PG,Tamil Nadu,0.679902583034901
3281,3282,TAMIL NADU,2018.0,76481545.0,919.0,919.0,Both,Psychiatry,83.0,616.0,31.0,PG,Tamil Nadu,1.08522912292109
3282,3283,TAMIL NADU,2018.0,76481545.0,989.0,989.0,Private,Forensic,5.0,616.0,31.0,PG,Tamil Nadu,0.0653752483687405
3283,3284,TAMIL NADU,2018.0,76481545.0,1018.0,1018.0,Public,Forensic,15.0,616.0,31.0,PG,Tamil Nadu,0.196125745106221
3284,3285,TAMIL NADU,2018.0,76481545.0,1074.0,1074.0,Both,Forensic,20.0,616.0,31.0,PG,Tamil Nadu,0.26150099347496203
3285,3286,TAMIL NADU,2018.0,76481545.0,1144.0,1144.0,Private,Haematology,11.0,616.0,31.0,PG,Tamil Nadu,0.143825546411229
3286,3287,TAMIL NADU,2018.0,76481545.0,1173.0,1173.0,Public,Haematology,9.0,616.0,31.0,PG,Tamil Nadu,0.11767544706373301
3287,3288,TAMIL NADU,2018.0,76481545.0,1229.0,1229.0,Both,Haematology,20.0,616.0,31.0,PG,Tamil Nadu,0.26150099347496203
3288,3289,TAMIL NADU,2018.0,76481545.0,1299.0,1299.0,Private,Gynaecology,74.0,616.0,31.0,PG,Tamil Nadu,0.9675536758573591
3289,3290,TAMIL NADU,2018.0,76481545.0,1328.0,1328.0,Public,Gynaecology,186.0,616.0,31.0,PG,Tamil Nadu,2.4319592393171496
3290,3291,TAMIL NADU,2018.0,76481545.0,1384.0,1384.0,Both,Gynaecology,260.0,616.0,31.0,PG,Tamil Nadu,3.3995129151745
3291,3292,TAMIL NADU,2018.0,76481545.0,1454.0,1454.0,Private,Endocrinology,5.0,616.0,31.0,PG,Tamil Nadu,0.0653752483687405
3292,3293,TAMIL NADU,2018.0,76481545.0,1483.0,1483.0,Public,Endocrinology,2.0,616.0,31.0,PG,Tamil Nadu,0.0261500993474962
3293,3294,TAMIL NADU,2018.0,76481545.0,1539.0,1539.0,Both,Endocrinology,7.0,616.0,31.0,PG,Tamil Nadu,0.0915253477162366
3294,3295,TAMIL NADU,2018.0,76481545.0,1609.0,1609.0,Private,Ophthalmology,65.0,616.0,31.0,PG,Tamil Nadu,0.849878228793626
3295,3296,TAMIL NADU,2018.0,76481545.0,1638.0,1638.0,Public,Ophthalmology,84.0,616.0,31.0,PG,Tamil Nadu,1.09830417259484
3296,3297,TAMIL NADU,2018.0,76481545.0,1694.0,1694.0,Both,Ophthalmology,149.0,616.0,31.0,PG,Tamil Nadu,1.9481824013884699
3297,3298,TAMIL NADU,2018.0,76481545.0,1764.0,1764.0,Private,Pulmonology,21.0,616.0,31.0,PG,Tamil Nadu,0.27457604314871
3298,3299,TAMIL NADU,2018.0,76481545.0,1793.0,1793.0,Public,Pulmonology,18.0,616.0,31.0,PG,Tamil Nadu,0.23535089412746601
3299,3300,TAMIL NADU,2018.0,76481545.0,1849.0,1849.0,Both,Pulmonology,39.0,616.0,31.0,PG,Tamil Nadu,0.509926937276176
3300,3301,TAMIL NADU,2018.0,76481545.0,1919.0,1919.0,Private,Physiology,43.0,616.0,31.0,PG,Tamil Nadu,0.562227135971168
3301,3302,TAMIL NADU,2018.0,76481545.0,1948.0,1948.0,Public,Physiology,24.0,616.0,31.0,PG,Tamil Nadu,0.313801192169954
3302,3303,TAMIL NADU,2018.0,76481545.0,2004.0,2004.0,Both,Physiology,67.0,616.0,31.0,PG,Tamil Nadu,0.876028328141122
3303,3304,TAMIL NADU,2018.0,76481545.0,2074.0,2074.0,Private,Thoracic,13.0,616.0,31.0,PG,Tamil Nadu,0.169975645758725
3304,3305,TAMIL NADU,2018.0,76481545.0,2103.0,2103.0,Public,Thoracic,16.0,616.0,31.0,PG,Tamil Nadu,0.209200794779969
3305,3306,TAMIL NADU,2018.0,76481545.0,2159.0,2159.0,Both,Thoracic,29.0,616.0,31.0,PG,Tamil Nadu,0.379176440538695
3306,3307,TAMIL NADU,2018.0,76481545.0,2229.0,2229.0,Private,Pharmacology,34.0,616.0,31.0,PG,Tamil Nadu,0.444551688907435
3307,3308,TAMIL NADU,2018.0,76481545.0,2258.0,2258.0,Public,Pharmacology,22.0,616.0,31.0,PG,Tamil Nadu,0.287651092822458
3308,3309,TAMIL NADU,2018.0,76481545.0,2314.0,2314.0,Both,Pharmacology,56.0,616.0,31.0,PG,Tamil Nadu,0.732202781729893
3309,3310,TAMIL NADU,2018.0,76481545.0,2384.0,2384.0,Private,Dermatology,38.0,616.0,31.0,PG,Tamil Nadu,0.496851887602428
3310,3311,TAMIL NADU,2018.0,76481545.0,2413.0,2413.0,Public,Dermatology,51.0,616.0,31.0,PG,Tamil Nadu,0.666827533361153
3311,3312,TAMIL NADU,2018.0,76481545.0,2469.0,2469.0,Both,Dermatology,89.0,616.0,31.0,PG,Tamil Nadu,1.16367942096358
3312,3313,TAMIL NADU,2018.0,76481545.0,2539.0,2539.0,Private,Radiology,79.0,616.0,31.0,PG,Tamil Nadu,1.0329289242261
3313,3314,TAMIL NADU,2018.0,76481545.0,2568.0,2568.0,Public,Radiology,67.0,616.0,31.0,PG,Tamil Nadu,0.876028328141122
3314,3315,TAMIL NADU,2018.0,76481545.0,2624.0,2624.0,Both,Radiology,146.0,616.0,31.0,PG,Tamil Nadu,1.90895725236722
3315,3316,TAMIL NADU,2018.0,76481545.0,2694.0,2694.0,Private,Microbiology,45.0,616.0,31.0,PG,Tamil Nadu,0.5883772353186639
3316,3317,TAMIL NADU,2018.0,76481545.0,2723.0,2723.0,Public,Microbiology,42.0,616.0,31.0,PG,Tamil Nadu,0.54915208629742
3317,3318,TAMIL NADU,2018.0,76481545.0,2779.0,2779.0,Both,Microbiology,87.0,616.0,31.0,PG,Tamil Nadu,1.13752932161608
3318,3319,TAMIL NADU,2018.0,76481545.0,2849.0,2849.0,Private,Orthopaedics,71.0,616.0,31.0,PG,Tamil Nadu,0.9283285268361141
3319,3320,TAMIL NADU,2018.0,76481545.0,2878.0,2878.0,Public,Orthopaedics,108.0,616.0,31.0,PG,Tamil Nadu,1.4121053647647899
3320,3321,TAMIL NADU,2018.0,76481545.0,2934.0,2934.0,Both,Orthopaedics,179.0,616.0,31.0,PG,Tamil Nadu,2.34043389160091
3321,3322,TAMIL NADU,2018.0,76481545.0,3004.0,3004.0,Private,Anatomy,41.0,616.0,31.0,PG,Tamil Nadu,0.536077036623672
3322,3323,TAMIL NADU,2018.0,76481545.0,3033.0,3033.0,Public,Anatomy,17.0,616.0,31.0,PG,Tamil Nadu,0.22227584445371804
3323,3324,TAMIL NADU,2018.0,76481545.0,3089.0,3089.0,Both,Anatomy,58.0,616.0,31.0,PG,Tamil Nadu,0.758352881077389
3324,3325,TAMIL NADU,2018.0,76481545.0,3159.0,3159.0,Private,General,161.0,616.0,31.0,PG,Tamil Nadu,2.1050829974734397
3325,3326,TAMIL NADU,2018.0,76481545.0,3188.0,3188.0,Public,General,446.0,616.0,31.0,PG,Tamil Nadu,5.8314721544916495
3326,3327,TAMIL NADU,2018.0,76481545.0,3244.0,3244.0,Both,General,607.0,616.0,31.0,PG,Tamil Nadu,7.93655515196509
3327,3328,TAMIL NADU,2018.0,76481545.0,3314.0,3314.0,Private,Paediatrics,58.0,616.0,31.0,PG,Tamil Nadu,0.758352881077389
3328,3329,TAMIL NADU,2018.0,76481545.0,3343.0,3343.0,Public,Paediatrics,111.0,616.0,31.0,PG,Tamil Nadu,1.45133051378604
