"","State","Year","Pop","X.1","X","Management","Specialisation","Seats","censuscode","ST_CEN_CD","UG_PG","st_new","Seats2"
"2562","PUDUCHERRY",2001,974820,2127,2127,"Both","Thoracic",0,636,27,"PG","Puducherry",0
"2563","PUDUCHERRY",2001,974820,2179,2179,"Private","Pharmacology",0,636,27,"PG","Puducherry",0
"2564","PUDUCHERRY",2001,974820,2205,2205,"Public","Pharmacology",7,636,27,"PG","Puducherry",7.18081286801666
"2565","PUDUCHERRY",2001,974820,2282,2282,"Both","Pharmacology",7,636,27,"PG","Puducherry",7.18081286801666
"2566","PUDUCHERRY",2001,974820,2334,2334,"Private","Dermatology",0,636,27,"PG","Puducherry",0
"2567","PUDUCHERRY",2001,974820,2360,2360,"Public","Dermatology",0,636,27,"PG","Puducherry",0
"2568","PUDUCHERRY",2001,974820,2437,2437,"Both","Dermatology",0,636,27,"PG","Puducherry",0
"2569","PUDUCHERRY",2001,974820,2489,2489,"Private","Radiology",0,636,27,"PG","Puducherry",0
"2570","PUDUCHERRY",2001,974820,2515,2515,"Public","Radiology",9,636,27,"PG","Puducherry",9.23247368744999
"2571","PUDUCHERRY",2001,974820,2592,2592,"Both","Radiology",9,636,27,"PG","Puducherry",9.23247368744999
"2572","PUDUCHERRY",2001,974820,2644,2644,"Private","Microbiology",0,636,27,"PG","Puducherry",0
"2573","PUDUCHERRY",2001,974820,2670,2670,"Public","Microbiology",5,636,27,"PG","Puducherry",5.12915204858333
"2574","PUDUCHERRY",2001,974820,2747,2747,"Both","Microbiology",5,636,27,"PG","Puducherry",5.12915204858333
"2575","PUDUCHERRY",2001,974820,2799,2799,"Private","Orthopaedics",0,636,27,"PG","Puducherry",0
"2576","PUDUCHERRY",2001,974820,2825,2825,"Public","Orthopaedics",0,636,27,"PG","Puducherry",0
"2577","PUDUCHERRY",2001,974820,2902,2902,"Both","Orthopaedics",0,636,27,"PG","Puducherry",0
"2578","PUDUCHERRY",2001,974820,2954,2954,"Private","Anatomy",0,636,27,"PG","Puducherry",0
"2579","PUDUCHERRY",2001,974820,2980,2980,"Public","Anatomy",0,636,27,"PG","Puducherry",0
"2580","PUDUCHERRY",2001,974820,3057,3057,"Both","Anatomy",0,636,27,"PG","Puducherry",0
"2581","PUDUCHERRY",2001,974820,3109,3109,"Private","General",0,636,27,"PG","Puducherry",0
"2582","PUDUCHERRY",2001,974820,3135,3135,"Public","General",40,636,27,"PG","Puducherry",41.0332163886666
"2583","PUDUCHERRY",2001,974820,3212,3212,"Both","General",40,636,27,"PG","Puducherry",41.0332163886666
"2584","PUDUCHERRY",2001,974820,3264,3264,"Private","Paediatrics",0,636,27,"PG","Puducherry",0
"2585","PUDUCHERRY",2001,974820,3290,3290,"Public","Paediatrics",17,636,27,"PG","Puducherry",17.4391169651833
"2586","PUDUCHERRY",2001,974820,3367,3367,"Both","Paediatrics",17,636,27,"PG","Puducherry",17.4391169651833
"2587","PUDUCHERRY",2001,974820,3419,3419,"Private","Urology",0,636,27,"PG","Puducherry",0
"2588","PUDUCHERRY",2001,974820,3445,3445,"Public","Urology",0,636,27,"PG","Puducherry",0
"2589","PUDUCHERRY",2001,974820,3522,3522,"Both","Urology",0,636,27,"PG","Puducherry",0
"2590","PUDUCHERRY",2001,974820,3574,3574,"Private","Nephrology",0,636,27,"PG","Puducherry",0
"2591","PUDUCHERRY",2001,974820,3600,3600,"Public","Nephrology",0,636,27,"PG","Puducherry",0
"2592","PUDUCHERRY",2001,974820,3677,3677,"Both","Nephrology",0,636,27,"PG","Puducherry",0
"2593","PUDUCHERRY",2001,974820,3729,3729,"Private","Gastroenterology",0,636,27,"PG","Puducherry",0
"2594","PUDUCHERRY",2001,974820,3755,3755,"Public","Gastroenterology",0,636,27,"PG","Puducherry",0
"2595","PUDUCHERRY",2001,974820,3832,3832,"Both","Gastroenterology",0,636,27,"PG","Puducherry",0
"2596","PUDUCHERRY",2001,974820,3884,3884,"Private","Rehabilitation",0,636,27,"PG","Puducherry",0
"2597","PUDUCHERRY",2001,974820,3910,3910,"Public","Rehabilitation",0,636,27,"PG","Puducherry",0
"2598","PUDUCHERRY",2001,974820,3987,3987,"Both","Rehabilitation",0,636,27,"PG","Puducherry",0
"2599","PUDUCHERRY",2001,974820,4039,4039,"Private","Pathology",0,636,27,"PG","Puducherry",0
"2600","PUDUCHERRY",2001,974820,4065,4065,"Public","Pathology",0,636,27,"PG","Puducherry",0
"2601","PUDUCHERRY",2001,974820,4142,4142,"Both","Pathology",0,636,27,"PG","Puducherry",0
"2602","PUDUCHERRY",2001,974820,4194,4194,"Private","PlasticSurgery",0,636,27,"PG","Puducherry",0
"2603","PUDUCHERRY",2001,974820,4220,4220,"Public","PlasticSurgery",0,636,27,"PG","Puducherry",0
"2604","PUDUCHERRY",2001,974820,4297,4297,"Both","PlasticSurgery",0,636,27,"PG","Puducherry",0
"2605","PUDUCHERRY",2001,974820,4349,4349,"Private","ENT",0,636,27,"PG","Puducherry",0
"2606","PUDUCHERRY",2001,974820,4375,4375,"Public","ENT",0,636,27,"PG","Puducherry",0
"2607","PUDUCHERRY",2001,974820,4452,4452,"Both","ENT",0,636,27,"PG","Puducherry",0
"2608","PUDUCHERRY",2001,974820,4504,4504,"Private","Geriatrics",0,636,27,"PG","Puducherry",0
"2609","PUDUCHERRY",2001,974820,4530,4530,"Public","Geriatrics",0,636,27,"PG","Puducherry",0
"2610","PUDUCHERRY",2001,974820,4607,4607,"Both","Geriatrics",0,636,27,"PG","Puducherry",0
"2611","PUDUCHERRY",2001,974820,4659,4659,"Private","Immunology",0,636,27,"PG","Puducherry",0
"2612","PUDUCHERRY",2001,974820,4685,4685,"Public","Immunology",0,636,27,"PG","Puducherry",0
"2613","PUDUCHERRY",2001,974820,4762,4762,"Both","Immunology",0,636,27,"PG","Puducherry",0
"2614","PUDUCHERRY",2001,974820,4814,4814,"Private","Admin",0,636,27,"PG","Puducherry",0
"2615","PUDUCHERRY",2001,974820,4840,4840,"Public","Admin",0,636,27,"PG","Puducherry",0
"2616","PUDUCHERRY",2001,974820,4917,4917,"Both","Admin",0,636,27,"PG","Puducherry",0
"2617","PUDUCHERRY",2001,974820,4969,4969,"Private","PublicHealth",0,636,27,"PG","Puducherry",0
"2618","PUDUCHERRY",2001,974820,4995,4995,"Public","PublicHealth",0,636,27,"PG","Puducherry",0
"2619","PUDUCHERRY",2001,974820,5072,5072,"Both","PublicHealth",0,636,27,"PG","Puducherry",0
"2620","PUDUCHERRY",2001,974820,5124,5124,"Private","Sports",0,636,27,"PG","Puducherry",0
"2621","PUDUCHERRY",2001,974820,5150,5150,"Public","Sports",0,636,27,"PG","Puducherry",0
"2622","PUDUCHERRY",2001,974820,5227,5227,"Both","Sports",0,636,27,"PG","Puducherry",0
"2623","PUDUCHERRY",2001,974820,5279,5279,"Private","Education",0,636,27,"PG","Puducherry",0
"2624","PUDUCHERRY",2001,974820,5305,5305,"Public","Education",0,636,27,"PG","Puducherry",0
"2625","PUDUCHERRY",2001,974820,5382,5382,"Both","Education",0,636,27,"PG","Puducherry",0
"2626","PUDUCHERRY",2001,974820,5434,5434,"Private","Genetics",0,636,27,"PG","Puducherry",0
"2627","PUDUCHERRY",2001,974820,5460,5460,"Public","Genetics",0,636,27,"PG","Puducherry",0
"2628","PUDUCHERRY",2001,974820,5537,5537,"Both","Genetics",0,636,27,"PG","Puducherry",0
"2629","PUDUCHERRY",2001,974820,5589,5589,"Private","Hepatology",0,636,27,"PG","Puducherry",0
"2630","PUDUCHERRY",2001,974820,5615,5615,"Public","Hepatology",0,636,27,"PG","Puducherry",0
"2631","PUDUCHERRY",2001,974820,5692,5692,"Both","Hepatology",0,636,27,"PG","Puducherry",0
"2632","CHANDIGARH",2001,901080,19,19,"Public","All",30,55,6,"PG","Chandigarh",33.2933812758024
"2633","CHANDIGARH",2001,901080,96,96,"Both","All",30,55,6,"PG","Chandigarh",33.2933812758024
"2634","CHANDIGARH",2001,901080,174,174,"Public","Anaesthesia",5,55,6,"PG","Chandigarh",5.5488968793004
"2635","CHANDIGARH",2001,901080,251,251,"Both","Anaesthesia",5,55,6,"PG","Chandigarh",5.5488968793004
"2636","CHANDIGARH",2001,901080,329,329,"Public","Cardiology",0,55,6,"PG","Chandigarh",0
"2637","CHANDIGARH",2001,901080,406,406,"Both","Cardiology",0,55,6,"PG","Chandigarh",0
"2638","CHANDIGARH",2001,901080,484,484,"Public","Neurology",0,55,6,"PG","Chandigarh",0
"2639","CHANDIGARH",2001,901080,561,561,"Both","Neurology",0,55,6,"PG","Chandigarh",0
"2640","CHANDIGARH",2001,901080,639,639,"Public","Oncology",0,55,6,"PG","Chandigarh",0
"2641","CHANDIGARH",2001,901080,716,716,"Both","Oncology",0,55,6,"PG","Chandigarh",0
"2642","CHANDIGARH",2001,901080,794,794,"Public","Psychiatry",0,55,6,"PG","Chandigarh",0
"2643","CHANDIGARH",2001,901080,871,871,"Both","Psychiatry",0,55,6,"PG","Chandigarh",0
"2644","CHANDIGARH",2001,901080,949,949,"Public","Forensic",0,55,6,"PG","Chandigarh",0
"2645","CHANDIGARH",2001,901080,1026,1026,"Both","Forensic",0,55,6,"PG","Chandigarh",0
"2646","CHANDIGARH",2001,901080,1104,1104,"Public","Haematology",0,55,6,"PG","Chandigarh",0
"2647","CHANDIGARH",2001,901080,1181,1181,"Both","Haematology",0,55,6,"PG","Chandigarh",0
"2648","CHANDIGARH",2001,901080,1259,1259,"Public","Gynaecology",0,55,6,"PG","Chandigarh",0
"2649","CHANDIGARH",2001,901080,1336,1336,"Both","Gynaecology",0,55,6,"PG","Chandigarh",0
"2650","CHANDIGARH",2001,901080,1414,1414,"Public","Endocrinology",0,55,6,"PG","Chandigarh",0
"2651","CHANDIGARH",2001,901080,1491,1491,"Both","Endocrinology",0,55,6,"PG","Chandigarh",0
"2652","CHANDIGARH",2001,901080,1569,1569,"Public","Ophthalmology",3,55,6,"PG","Chandigarh",3.32933812758024
"2653","CHANDIGARH",2001,901080,1646,1646,"Both","Ophthalmology",3,55,6,"PG","Chandigarh",3.32933812758024
"2654","CHANDIGARH",2001,901080,1724,1724,"Public","Pulmonology",0,55,6,"PG","Chandigarh",0
"2655","CHANDIGARH",2001,901080,1801,1801,"Both","Pulmonology",0,55,6,"PG","Chandigarh",0
"2656","CHANDIGARH",2001,901080,1879,1879,"Public","Physiology",0,55,6,"PG","Chandigarh",0
"2657","CHANDIGARH",2001,901080,1956,1956,"Both","Physiology",0,55,6,"PG","Chandigarh",0
"2658","CHANDIGARH",2001,901080,2034,2034,"Public","Thoracic",0,55,6,"PG","Chandigarh",0
"2659","CHANDIGARH",2001,901080,2111,2111,"Both","Thoracic",0,55,6,"PG","Chandigarh",0
"2660","CHANDIGARH",2001,901080,2189,2189,"Public","Pharmacology",0,55,6,"PG","Chandigarh",0
"2661","CHANDIGARH",2001,901080,2266,2266,"Both","Pharmacology",0,55,6,"PG","Chandigarh",0
"2662","CHANDIGARH",2001,901080,2344,2344,"Public","Dermatology",0,55,6,"PG","Chandigarh",0
"2663","CHANDIGARH",2001,901080,2421,2421,"Both","Dermatology",0,55,6,"PG","Chandigarh",0
"2664","CHANDIGARH",2001,901080,2499,2499,"Public","Radiology",0,55,6,"PG","Chandigarh",0
"2665","CHANDIGARH",2001,901080,2576,2576,"Both","Radiology",0,55,6,"PG","Chandigarh",0
"2666","CHANDIGARH",2001,901080,2654,2654,"Public","Microbiology",0,55,6,"PG","Chandigarh",0
"2667","CHANDIGARH",2001,901080,2731,2731,"Both","Microbiology",0,55,6,"PG","Chandigarh",0
"2668","CHANDIGARH",2001,901080,2809,2809,"Public","Orthopaedics",17,55,6,"PG","Chandigarh",18.8662493896213
"2669","CHANDIGARH",2001,901080,2886,2886,"Both","Orthopaedics",17,55,6,"PG","Chandigarh",18.8662493896213
"2670","CHANDIGARH",2001,901080,2964,2964,"Public","Anatomy",2,55,6,"PG","Chandigarh",2.21955875172016
"2671","CHANDIGARH",2001,901080,3041,3041,"Both","Anatomy",2,55,6,"PG","Chandigarh",2.21955875172016
"2672","CHANDIGARH",2001,901080,3119,3119,"Public","General",0,55,6,"PG","Chandigarh",0
"2673","CHANDIGARH",2001,901080,3196,3196,"Both","General",0,55,6,"PG","Chandigarh",0
"2674","CHANDIGARH",2001,901080,3274,3274,"Public","Paediatrics",0,55,6,"PG","Chandigarh",0
"2675","CHANDIGARH",2001,901080,3351,3351,"Both","Paediatrics",0,55,6,"PG","Chandigarh",0
"2676","CHANDIGARH",2001,901080,3429,3429,"Public","Urology",0,55,6,"PG","Chandigarh",0
"2677","CHANDIGARH",2001,901080,3506,3506,"Both","Urology",0,55,6,"PG","Chandigarh",0
"2678","CHANDIGARH",2001,901080,3584,3584,"Public","Nephrology",0,55,6,"PG","Chandigarh",0
"2679","CHANDIGARH",2001,901080,3661,3661,"Both","Nephrology",0,55,6,"PG","Chandigarh",0
"2680","CHANDIGARH",2001,901080,3739,3739,"Public","Gastroenterology",0,55,6,"PG","Chandigarh",0
"2681","CHANDIGARH",2001,901080,3816,3816,"Both","Gastroenterology",0,55,6,"PG","Chandigarh",0
"2682","CHANDIGARH",2001,901080,3894,3894,"Public","Rehabilitation",0,55,6,"PG","Chandigarh",0
"2683","CHANDIGARH",2001,901080,3971,3971,"Both","Rehabilitation",0,55,6,"PG","Chandigarh",0
"2684","CHANDIGARH",2001,901080,4049,4049,"Public","Pathology",3,55,6,"PG","Chandigarh",3.32933812758024
"2685","CHANDIGARH",2001,901080,4126,4126,"Both","Pathology",3,55,6,"PG","Chandigarh",3.32933812758024
"2686","CHANDIGARH",2001,901080,4204,4204,"Public","PlasticSurgery",0,55,6,"PG","Chandigarh",0
"2687","CHANDIGARH",2001,901080,4281,4281,"Both","PlasticSurgery",0,55,6,"PG","Chandigarh",0
"2688","CHANDIGARH",2001,901080,4359,4359,"Public","ENT",0,55,6,"PG","Chandigarh",0
"2689","CHANDIGARH",2001,901080,4436,4436,"Both","ENT",0,55,6,"PG","Chandigarh",0
"2690","CHANDIGARH",2001,901080,4514,4514,"Public","Geriatrics",0,55,6,"PG","Chandigarh",0
"2691","CHANDIGARH",2001,901080,4591,4591,"Both","Geriatrics",0,55,6,"PG","Chandigarh",0
"2692","CHANDIGARH",2001,901080,4669,4669,"Public","Immunology",0,55,6,"PG","Chandigarh",0
"2693","CHANDIGARH",2001,901080,4746,4746,"Both","Immunology",0,55,6,"PG","Chandigarh",0
"2694","CHANDIGARH",2001,901080,4824,4824,"Public","Admin",0,55,6,"PG","Chandigarh",0
"2695","CHANDIGARH",2001,901080,4901,4901,"Both","Admin",0,55,6,"PG","Chandigarh",0
"2696","CHANDIGARH",2001,901080,4979,4979,"Public","PublicHealth",0,55,6,"PG","Chandigarh",0
"2697","CHANDIGARH",2001,901080,5056,5056,"Both","PublicHealth",0,55,6,"PG","Chandigarh",0
"2698","CHANDIGARH",2001,901080,5134,5134,"Public","Sports",0,55,6,"PG","Chandigarh",0
"2699","CHANDIGARH",2001,901080,5211,5211,"Both","Sports",0,55,6,"PG","Chandigarh",0
"2700","CHANDIGARH",2001,901080,5289,5289,"Public","Education",0,55,6,"PG","Chandigarh",0
"2701","CHANDIGARH",2001,901080,5366,5366,"Both","Education",0,55,6,"PG","Chandigarh",0
"2702","CHANDIGARH",2001,901080,5444,5444,"Public","Genetics",0,55,6,"PG","Chandigarh",0
"2703","CHANDIGARH",2001,901080,5521,5521,"Both","Genetics",0,55,6,"PG","Chandigarh",0
"2704","CHANDIGARH",2001,901080,5599,5599,"Public","Hepatology",0,55,6,"PG","Chandigarh",0
"2705","CHANDIGARH",2001,901080,5676,5676,"Both","Hepatology",0,55,6,"PG","Chandigarh",0
"2706","ANDAMAN & NICOBAR ISLAND",2001,356650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2707","DADRA & NAGAR HAVELI",2001,220963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2708","DAMAN & DIU",2001,158080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2709","LAKSHWADEEP",2001,61300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2710","UTTAR PRADESH",2018,228959599,62,62,"Private","All",701,146,34,"PG","Uttar Pradesh",3.061675522938
"2711","UTTAR PRADESH",2018,228959599,91,91,"Public","All",1424,146,34,"PG","Uttar Pradesh",6.21943786685266
"2712","UTTAR PRADESH",2018,228959599,147,147,"Both","All",2125,146,34,"PG","Uttar Pradesh",9.28111338979066
"2713","UTTAR PRADESH",2018,228959599,217,217,"Private","Anaesthesia",57,146,34,"PG","Uttar Pradesh",0.248952217984973
"2714","UTTAR PRADESH",2018,228959599,246,246,"Public","Anaesthesia",154,146,34,"PG","Uttar Pradesh",0.672607746836594
"2715","UTTAR PRADESH",2018,228959599,302,302,"Both","Anaesthesia",211,146,34,"PG","Uttar Pradesh",0.921559964821567
"2716","UTTAR PRADESH",2018,228959599,372,372,"Private","Cardiology",0,146,34,"PG","Uttar Pradesh",0
"2717","UTTAR PRADESH",2018,228959599,401,401,"Public","Cardiology",34,146,34,"PG","Uttar Pradesh",0.148497814236651
"2718","UTTAR PRADESH",2018,228959599,457,457,"Both","Cardiology",34,146,34,"PG","Uttar Pradesh",0.148497814236651
"2719","UTTAR PRADESH",2018,228959599,527,527,"Private","Neurology",0,146,34,"PG","Uttar Pradesh",0
"2720","UTTAR PRADESH",2018,228959599,556,556,"Public","Neurology",31,146,34,"PG","Uttar Pradesh",0.135395065921652
"2721","UTTAR PRADESH",2018,228959599,612,612,"Both","Neurology",31,146,34,"PG","Uttar Pradesh",0.135395065921652
"2722","UTTAR PRADESH",2018,228959599,682,682,"Private","Oncology",0,146,34,"PG","Uttar Pradesh",0
"2723","UTTAR PRADESH",2018,228959599,711,711,"Public","Oncology",5,146,34,"PG","Uttar Pradesh",0.021837913858331
"2724","UTTAR PRADESH",2018,228959599,767,767,"Both","Oncology",5,146,34,"PG","Uttar Pradesh",0.021837913858331
"2725","UTTAR PRADESH",2018,228959599,837,837,"Private","Psychiatry",18,146,34,"PG","Uttar Pradesh",0.0786164898899915
"2726","UTTAR PRADESH",2018,228959599,866,866,"Public","Psychiatry",30,146,34,"PG","Uttar Pradesh",0.131027483149986
"2727","UTTAR PRADESH",2018,228959599,922,922,"Both","Psychiatry",48,146,34,"PG","Uttar Pradesh",0.209643973039977
"2728","UTTAR PRADESH",2018,228959599,992,992,"Private","Forensic",14,146,34,"PG","Uttar Pradesh",0.0611461588033267
"2729","UTTAR PRADESH",2018,228959599,1021,1021,"Public","Forensic",8,146,34,"PG","Uttar Pradesh",0.0349406621733295
"2730","UTTAR PRADESH",2018,228959599,1077,1077,"Both","Forensic",22,146,34,"PG","Uttar Pradesh",0.0960868209766562
"2731","UTTAR PRADESH",2018,228959599,1147,1147,"Private","Haematology",0,146,34,"PG","Uttar Pradesh",0
"2732","UTTAR PRADESH",2018,228959599,1176,1176,"Public","Haematology",4,146,34,"PG","Uttar Pradesh",0.0174703310866648
"2733","UTTAR PRADESH",2018,228959599,1232,1232,"Both","Haematology",4,146,34,"PG","Uttar Pradesh",0.0174703310866648
"2734","UTTAR PRADESH",2018,228959599,1302,1302,"Private","Gynaecology",39,146,34,"PG","Uttar Pradesh",0.170335728094981
"2735","UTTAR PRADESH",2018,228959599,1331,1331,"Public","Gynaecology",132,146,34,"PG","Uttar Pradesh",0.576520925859937
"2736","UTTAR PRADESH",2018,228959599,1387,1387,"Both","Gynaecology",171,146,34,"PG","Uttar Pradesh",0.746856653954919
"2737","UTTAR PRADESH",2018,228959599,1457,1457,"Private","Endocrinology",0,146,34,"PG","Uttar Pradesh",0
"2738","UTTAR PRADESH",2018,228959599,1486,1486,"Public","Endocrinology",11,146,34,"PG","Uttar Pradesh",0.0480434104883281
"2739","UTTAR PRADESH",2018,228959599,1542,1542,"Both","Endocrinology",11,146,34,"PG","Uttar Pradesh",0.0480434104883281
"2740","UTTAR PRADESH",2018,228959599,1612,1612,"Private","Ophthalmology",29,146,34,"PG","Uttar Pradesh",0.12665990037832
"2741","UTTAR PRADESH",2018,228959599,1641,1641,"Public","Ophthalmology",90,146,34,"PG","Uttar Pradesh",0.393082449449957
"2742","UTTAR PRADESH",2018,228959599,1697,1697,"Both","Ophthalmology",119,146,34,"PG","Uttar Pradesh",0.519742349828277
"2743","UTTAR PRADESH",2018,228959599,1767,1767,"Private","Pulmonology",19,146,34,"PG","Uttar Pradesh",0.0829840726616577
"2744","UTTAR PRADESH",2018,228959599,1796,1796,"Public","Pulmonology",29,146,34,"PG","Uttar Pradesh",0.12665990037832
"2745","UTTAR PRADESH",2018,228959599,1852,1852,"Both","Pulmonology",48,146,34,"PG","Uttar Pradesh",0.209643973039977
"2746","UTTAR PRADESH",2018,228959599,1922,1922,"Private","Physiology",32,146,34,"PG","Uttar Pradesh",0.139762648693318
"2747","UTTAR PRADESH",2018,228959599,1951,1951,"Public","Physiology",27,146,34,"PG","Uttar Pradesh",0.117924734834987
"2748","UTTAR PRADESH",2018,228959599,2007,2007,"Both","Physiology",59,146,34,"PG","Uttar Pradesh",0.257687383528305
"2749","UTTAR PRADESH",2018,228959599,2077,2077,"Private","Thoracic",0,146,34,"PG","Uttar Pradesh",0
"2750","UTTAR PRADESH",2018,228959599,2106,2106,"Public","Thoracic",9,146,34,"PG","Uttar Pradesh",0.0393082449449957
"2751","UTTAR PRADESH",2018,228959599,2162,2162,"Both","Thoracic",9,146,34,"PG","Uttar Pradesh",0.0393082449449957
"2752","UTTAR PRADESH",2018,228959599,2232,2232,"Private","Pharmacology",34,146,34,"PG","Uttar Pradesh",0.148497814236651
"2753","UTTAR PRADESH",2018,228959599,2261,2261,"Public","Pharmacology",41,146,34,"PG","Uttar Pradesh",0.179070893638314
"2754","UTTAR PRADESH",2018,228959599,2317,2317,"Both","Pharmacology",75,146,34,"PG","Uttar Pradesh",0.327568707874964
"2755","UTTAR PRADESH",2018,228959599,2387,2387,"Private","Dermatology",23,146,34,"PG","Uttar Pradesh",0.100454403748322
"2756","UTTAR PRADESH",2018,228959599,2416,2416,"Public","Dermatology",23,146,34,"PG","Uttar Pradesh",0.100454403748322
"2757","UTTAR PRADESH",2018,228959599,2472,2472,"Both","Dermatology",46,146,34,"PG","Uttar Pradesh",0.200908807496645
"2758","UTTAR PRADESH",2018,228959599,2542,2542,"Private","Radiology",47,146,34,"PG","Uttar Pradesh",0.205276390268311
"2759","UTTAR PRADESH",2018,228959599,2571,2571,"Public","Radiology",76,146,34,"PG","Uttar Pradesh",0.331936290646631
"2760","UTTAR PRADESH",2018,228959599,2627,2627,"Both","Radiology",123,146,34,"PG","Uttar Pradesh",0.537212680914942
"2761","UTTAR PRADESH",2018,228959599,2697,2697,"Private","Microbiology",33,146,34,"PG","Uttar Pradesh",0.144130231464984
"2762","UTTAR PRADESH",2018,228959599,2726,2726,"Public","Microbiology",26,146,34,"PG","Uttar Pradesh",0.113557152063321
"2763","UTTAR PRADESH",2018,228959599,2782,2782,"Both","Microbiology",59,146,34,"PG","Uttar Pradesh",0.257687383528305
"2764","UTTAR PRADESH",2018,228959599,2852,2852,"Private","Orthopaedics",39,146,34,"PG","Uttar Pradesh",0.170335728094981
"2765","UTTAR PRADESH",2018,228959599,2881,2881,"Public","Orthopaedics",79,146,34,"PG","Uttar Pradesh",0.345039038961629
"2766","UTTAR PRADESH",2018,228959599,2937,2937,"Both","Orthopaedics",118,146,34,"PG","Uttar Pradesh",0.515374767056611
"2767","UTTAR PRADESH",2018,228959599,3007,3007,"Private","Anatomy",30,146,34,"PG","Uttar Pradesh",0.131027483149986
"2768","UTTAR PRADESH",2018,228959599,3036,3036,"Public","Anatomy",26,146,34,"PG","Uttar Pradesh",0.113557152063321
"2769","UTTAR PRADESH",2018,228959599,3092,3092,"Both","Anatomy",56,146,34,"PG","Uttar Pradesh",0.244584635213307
